timestamp,object,confidence,x,y
2024-10-29T11:15:35.718197,person,0.2593715190887451,38,421
2024-10-29T11:15:36.007247,person,0.427985817193985,33,420
2024-10-29T11:15:36.425224,person,0.3710272014141083,33,420
2024-10-29T11:15:36.426228,person,0.30053505301475525,565,160
2024-10-29T11:15:36.817405,person,0.32376644015312195,35,419
2024-10-29T11:15:36.818881,person,0.28987041115760803,564,158
2024-10-29T11:15:37.168324,person,0.3044504225254059,36,420
2024-10-29T11:15:38.047689,person,0.46299049258232117,407,372
2024-10-29T11:15:38.432090,person,0.27521947026252747,563,158
2024-10-29T11:15:38.433100,person,0.2670043706893921,39,420
2024-10-29T11:15:38.829199,person,0.6140695214271545,408,372
2024-10-29T11:15:38.830566,person,0.3213202655315399,564,159
2024-10-29T11:15:39.190168,person,0.35490167140960693,38,422
2024-10-29T11:15:39.545836,person,0.3878856301307678,405,372
2024-10-29T11:15:39.547845,person,0.2716851532459259,564,159
2024-10-29T11:15:39.890768,person,0.402732789516449,565,159
2024-10-29T11:15:40.874598,person,0.35556578636169434,564,159
2024-10-29T11:15:41.170489,person,0.6379793882369995,36,426
2024-10-29T11:15:41.525056,person,0.28343233466148376,558,166
2024-10-29T11:15:41.912424,person,0.3016229569911957,32,423
2024-10-29T11:15:42.343705,person,0.5285586714744568,414,373
2024-10-29T11:15:42.344761,person,0.32882437109947205,562,159
2024-10-29T11:15:42.346253,person,0.27519193291664124,31,423
2024-10-29T11:15:42.930853,person,0.6330139636993408,37,423
2024-10-29T11:15:42.932360,person,0.40405547618865967,411,373
2024-10-29T11:15:42.933424,person,0.37846118211746216,562,158
